idx,prediction,actual,correct,confidence,prob_up,actual_return,meets_threshold
8561,1,1,True,0.648062701749247,0.648062701749247,0.014310689363263346,True
8562,1,1,True,0.5917894521908607,0.5917894521908607,0.0030156354182019982,False
8563,0,0,True,0.5339819568707475,0.4660180431292526,-0.02642096162544319,False
8564,1,0,False,0.5706583569851648,0.5706583569851648,-0.051816447628463026,False
8565,1,0,False,0.5434257201336928,0.5434257201336928,-0.03422333130606617,False
8566,1,0,False,0.6165832335761935,0.6165832335761935,-0.04252805373493014,True
8567,1,0,False,0.5317348366675815,0.5317348366675815,-0.03332909225286819,False
8568,1,0,False,0.5300458797986124,0.5300458797986124,-0.014516189666139368,False
8569,1,1,True,0.541061153555356,0.541061153555356,0.006215690127226803,False
8570,0,0,True,0.5658770748244606,0.4341229251755394,-0.010534395340014793,False
8571,1,1,True,0.5038971116957667,0.5038971116957667,0.017970566742477816,False
8572,0,1,False,0.5857555087621112,0.4142444912378887,0.02494994289034069,False
8573,0,1,False,0.6822853515313646,0.3177146484686354,0.018290176750331195,True
8574,0,1,False,0.6904110048468041,0.3095889951531959,0.034810408101915234,True
8575,0,1,False,0.7341767810210493,0.2658232189789506,0.025977191791282512,True
8576,0,1,False,0.7710098640312236,0.22899013596877651,0.0016777893414960574,True
8577,0,0,True,0.7545270409695947,0.24547295903040525,-0.019206165034909274,True
8578,0,0,True,0.6824256945609907,0.3175743054390094,-0.02290774132961697,True
8579,0,0,True,0.532511300703387,0.46748869929661296,-0.021422761151995564,False
8580,0,0,True,0.6680785348936406,0.33192146510635945,-0.0017575137300490777,True
8581,0,1,False,0.5964600283905822,0.40353997160941774,0.001938635946620605,False
8582,0,1,False,0.5317166820081406,0.46828331799185935,0.011664544750519416,False
8583,0,1,False,0.5885366328999478,0.41146336710005205,0.009331258475528695,False
8584,1,1,True,0.645452314792898,0.645452314792898,0.026694555071138628,True
8585,1,1,True,0.5981783436838367,0.5981783436838367,0.007656772663453083,False
8586,0,1,False,0.7408175091524724,0.25918249084752765,0.019591691244955453,True
8587,0,1,False,0.7147988441903084,0.28520115580969163,0.028602627075277574,True
8588,0,1,False,0.7308441277092145,0.2691558722907855,0.04621299505405779,True
8589,0,1,False,0.7485348820310819,0.251465117968918,0.035921951692110356,True
8590,0,1,False,0.6845110998668034,0.31548890013319647,0.03415693194924684,True
8591,0,1,False,0.6810535074182463,0.3189464925817537,0.01902071984968753,True
8592,0,1,False,0.6272778310160146,0.3727221689839853,0.03280548607071535,True
8593,0,1,False,0.5880065238010187,0.41199347619898125,0.01659337270868327,False
8594,0,1,False,0.5428381567734984,0.4571618432265015,0.0075365131723842795,False
8595,1,1,True,0.595545618080302,0.595545618080302,0.0017324877933388733,False
8596,0,1,False,0.5671874061682359,0.432812593831764,0.017160016106987863,False
8597,1,0,False,0.5285131381514933,0.5285131381514933,-0.005980438318523446,False
8598,1,0,False,0.5760780515569043,0.5760780515569043,-0.006892297448738998,False
8599,0,0,True,0.5141464706104256,0.4858535293895743,-0.006224042942953119,False
8600,1,1,True,0.5182826521360694,0.5182826521360694,0.018347835833144543,False
8601,0,1,False,0.512784571499527,0.487215428500473,0.0002464500983570119,False
8602,1,1,True,0.5217946492763189,0.5217946492763189,0.014642465142393223,False
8603,0,1,False,0.5125677658690521,0.4874322341309479,0.013772147964244712,False
8604,0,0,True,0.5256166373995601,0.47438336260043984,-0.009828945949557301,False
8605,1,0,False,0.5354084460831282,0.5354084460831282,-0.023252242487300158,False
8606,1,0,False,0.5523176775001554,0.5523176775001554,-0.025149824640321436,False
8607,0,0,True,0.5803058789938819,0.4196941210061182,-0.04247972300287095,False
8608,1,0,False,0.5633206634072206,0.5633206634072206,-0.04644243416098164,False
8609,0,0,True,0.5243587575067917,0.4756412424932083,-0.0042001334599242515,False
8610,0,0,True,0.5628353910954731,0.4371646089045269,-0.0374625440895382,False
8611,0,0,True,0.6567861787282304,0.3432138212717695,-0.024758834999543317,True
8612,0,0,True,0.6809945624576322,0.31900543754236776,-0.020991231204090362,True
8613,0,0,True,0.6331162102547211,0.36688378974527885,-0.02127095846877179,True
8614,1,0,False,0.5016723853474953,0.5016723853474953,-0.041039691461490176,False
8615,0,1,False,0.6777351226621638,0.322264877337836,0.0011857696334393085,True
8616,0,1,False,0.6761353059835713,0.32386469401642876,0.0021948906517814813,True
8617,0,1,False,0.7380118200008917,0.26198817999910823,0.019656924144956935,True
8618,0,1,False,0.7454718913008692,0.2545281086991307,0.05638685855075751,True
8619,0,1,False,0.5608723316111928,0.4391276683888073,0.05314365646176003,False
8620,0,1,False,0.7187319405706294,0.2812680594293706,0.03443004610607793,True
8621,0,1,False,0.7173052512953381,0.2826947487046618,0.054069860239122094,True
8622,0,1,False,0.6941749230548236,0.30582507694517624,0.04505066359030553,True
8623,0,1,False,0.5935749956027597,0.4064250043972404,0.035058206073196034,False
8624,0,1,False,0.6247942760551705,0.3752057239448296,0.016823923781331768,True
8625,0,1,False,0.5436871190141978,0.4563128809858023,0.010163919066010626,False
8626,0,0,True,0.5204941860539959,0.47950581394600417,-0.012992256735477272,False
8627,0,0,True,0.5566100789027628,0.44338992109723724,-0.013874792577792191,False
8628,1,0,False,0.5159729531844993,0.5159729531844993,-0.017518252357721857,False
8629,0,0,True,0.5009667458118044,0.4990332541881955,-0.0016994179191891527,False
8630,0,0,True,0.5252891851663923,0.4747108148336077,-0.005310514149343659,False
8631,0,0,True,0.6074095704774282,0.3925904295225718,-0.010207054414735675,True
8632,0,0,True,0.6292303267800096,0.3707696732199905,-0.0066733100243192974,True
8633,1,0,False,0.5602634880844076,0.5602634880844076,-0.016274554998628638,False
8634,1,0,False,0.6005356267029932,0.6005356267029932,-0.02331211979438083,True
8635,1,0,False,0.6625487349986243,0.6625487349986243,-0.011713394928001088,True
8636,1,1,True,0.6041585730888035,0.6041585730888035,0.007059909984590769,True
8637,1,0,False,0.6043668832245254,0.6043668832245254,-0.0024058581789768,True
8638,1,0,False,0.5309304280481099,0.5309304280481099,-0.008699667975042184,False
8639,1,1,True,0.6467320529951904,0.6467320529951904,0.018739383628908934,True
8640,1,1,True,0.6343965204591916,0.6343965204591916,0.03658941664379104,True
8641,1,1,True,0.6168080206970245,0.6168080206970245,0.018803553223942237,True
8642,1,1,True,0.5811270195135286,0.5811270195135286,0.04389492975904537,False
8643,1,1,True,0.5924609502061339,0.5924609502061339,0.04973488261493622,False
8644,1,1,True,0.5977867018941895,0.5977867018941895,0.0374025098097451,False
8645,0,1,False,0.5697378296076571,0.430262170392343,0.02554904374576446,False
8646,0,1,False,0.5298154347374574,0.47018456526254243,0.020161216440734965,False
8647,0,0,True,0.5160645764606371,0.4839354235393629,-0.0047250079084924625,False
8648,1,0,False,0.6280102504282046,0.6280102504282046,-0.004169348176840449,True
8649,1,0,False,0.649168826876018,0.649168826876018,-0.029392048802081856,True
8650,1,0,False,0.6847598716998463,0.6847598716998463,-0.026923985036344696,True
8651,1,0,False,0.6593115144384559,0.6593115144384559,-0.006808021643977572,True
8652,1,0,False,0.6339881181297095,0.6339881181297095,-0.01785478176685702,True
8653,1,0,False,0.5812702204775545,0.5812702204775545,-0.009305705237683624,False
8654,1,1,True,0.5817657956310656,0.5817657956310656,0.026062124753665705,False
8655,1,0,False,0.5432052048473901,0.5432052048473901,-0.013018694236750315,False
8656,1,0,False,0.6574416995882434,0.6574416995882434,-0.02516771193909553,True
8657,1,1,True,0.6365670820088184,0.6365670820088184,0.010179915013968652,True
8658,1,1,True,0.5663471376129691,0.5663471376129691,0.005008375306886835,False
8659,0,0,True,0.5775388075357379,0.42246119246426206,-0.03008788167901745,False
8660,0,0,True,0.5332062505825154,0.4667937494174847,-0.010244332741524254,False
8661,1,0,False,0.5211563735638723,0.5211563735638723,-0.004887070433470918,False
8662,1,0,False,0.5245739029199922,0.5245739029199922,-0.01965261291436223,False
8663,1,0,False,0.5701543133005061,0.5701543133005061,-0.02208973591150206,False
8664,0,1,False,0.5882912838546287,0.41170871614537125,0.00268733574330826,False
8665,0,1,False,0.6876979175257828,0.3123020824742173,0.019007565902986544,True
8666,0,1,False,0.733113284742562,0.26688671525743796,0.007550816778305042,True
8667,0,1,False,0.5940816367348064,0.40591836326519354,0.0009689093341528948,False
8668,0,0,True,0.6620660148851005,0.33793398511489947,-0.01769629066087687,True
8669,0,0,True,0.693997398423582,0.30600260157641795,-0.024484446696657006,True
8670,0,0,True,0.5817293966089196,0.41827060339108035,-0.018908041963970217,False
8671,0,0,True,0.6289028049365856,0.37109719506341426,-0.02169429025857429,True
8672,0,0,True,0.6692881793885931,0.330711820611407,-0.02559858973896284,True
8673,0,0,True,0.5957436730861302,0.4042563269138697,-0.005876314270147609,False
8674,1,1,True,0.6643352466433606,0.6643352466433606,0.019930177773835187,True
8675,1,1,True,0.6654457618849395,0.6654457618849395,0.025656793932664877,True
8676,1,1,True,0.6777917396772358,0.6777917396772358,0.017378984325057516,True
8677,1,1,True,0.6765356540864835,0.6765356540864835,0.04632419349174275,True
8678,1,1,True,0.72713455666442,0.72713455666442,0.06210681731987449,True
8679,1,1,True,0.6977525929804799,0.6977525929804799,0.042108746788232294,True
8680,1,1,True,0.58573118037661,0.58573118037661,0.039730729547311716,False
8681,1,1,True,0.6538021357808171,0.6538021357808171,0.04979147113782788,True
8682,1,1,True,0.6547355694407812,0.6547355694407812,0.02342799526016816,True
8683,1,0,False,0.6585486863362883,0.6585486863362883,-0.003280902881883335,True
8684,1,1,True,0.6941846180760335,0.6941846180760335,0.001532923089330328,True
8685,1,1,True,0.6749175123702255,0.6749175123702255,0.02131577684571592,True
8686,1,1,True,0.7074151351859213,0.7074151351859213,0.02574916855326032,True
8687,1,1,True,0.6279303649883924,0.6279303649883924,0.024422807924333677,True
8688,0,1,False,0.5098234414375685,0.4901765585624314,0.034383321146476825,False
8689,1,1,True,0.5258008675163927,0.5258008675163927,0.02262472715198024,False
8690,1,0,False,0.56541706085954,0.56541706085954,-0.0004764721697785169,False
8691,1,1,True,0.6275056610736579,0.6275056610736579,0.017597922368088107,True
8692,1,1,True,0.6397073258050485,0.6397073258050485,0.01252089488070051,True
8693,1,1,True,0.6279673309241842,0.6279673309241842,0.012370592183943464,True
8694,1,1,True,0.6184066406732168,0.6184066406732168,0.02493406282561411,True
8695,1,1,True,0.6334312006029446,0.6334312006029446,0.007313957518704932,True
8696,1,0,False,0.697730740293558,0.697730740293558,-0.020210887950273763,True
8697,1,0,False,0.6781461679316787,0.6781461679316787,-0.020424493229892586,True
8698,1,0,False,0.6622480835927556,0.6622480835927556,-0.011477674169518795,True
8699,1,0,False,0.5709379515327705,0.5709379515327705,-0.030599646086722988,False
8700,1,0,False,0.659974069680361,0.659974069680361,-0.026200160337776047,True
8701,1,0,False,0.6855218241470337,0.6855218241470337,-0.01206248545880549,True
8702,1,0,False,0.6141158346530389,0.6141158346530389,-0.0033044194458064584,True
8703,1,0,False,0.6580353187109435,0.6580353187109435,-0.013836384102164982,True
8704,1,0,False,0.707211239608958,0.707211239608958,-0.0024615400248190924,True
8705,1,0,False,0.6291132121260836,0.6291132121260836,-0.013564588445537299,True
8706,0,0,True,0.6271163082830304,0.37288369171696956,-0.02078158243271024,True
8707,0,0,True,0.6245161094686366,0.3754838905313635,-0.01934215570017696,True
8708,0,0,True,0.5425680091032808,0.4574319908967192,-0.006418658907818432,False
