prediction,actual,correct,prob_up,confidence
0,0,True,0.330634683424022,0.95
0,0,True,0.443964285863683,0.95
1,1,True,0.761503693678638,0.75
1,0,False,0.6328226630637559,0.85
1,1,True,0.7793535256322798,0.95
0,0,True,0.41794168907769874,0.95
1,1,True,0.5709314621115436,0.95
0,0,True,0.3773621948436675,0.95
0,1,False,0.4208166278337109,0.95
0,1,False,0.4192000771689867,0.95
1,0,False,0.6097768753008614,0.95
0,1,False,0.37380473638141204,0.95
0,0,True,0.40529753612901276,0.85
1,1,True,0.6837779998669187,0.85
1,1,True,0.6089293568318024,0.85
0,1,False,0.1429911845459848,0.7
0,0,True,0.2740962052840269,0.6
0,1,False,0.2906842137753212,0.7
0,0,True,0.16877155502628516,0.7
0,1,False,0.4110350837321177,0.7999999999999999
1,1,True,0.6337547515352047,0.7
1,1,True,0.5065450836796189,0.7999999999999999
0,0,True,0.2587305206051879,0.95
0,1,False,0.23693561954801978,0.95
0,1,False,0.24786016242234485,0.95
0,1,False,0.491903391133889,0.95
0,0,True,0.41684453203799166,0.75
0,0,True,0.14742933143859926,0.75
1,1,True,0.5376581801833046,0.95
0,1,False,0.3965633745681095,0.95
1,0,False,0.5216863846408458,0.95
1,0,False,0.5294942050820622,0.85
1,0,False,0.5173370723011529,0.95
1,0,False,0.6907560424845414,0.85
1,0,False,0.8561998379272591,0.95
1,0,False,0.8128285307186786,0.7999999999999999
1,1,True,0.8064286747816543,0.6
1,1,True,0.7219336982237332,0.7999999999999999
1,1,True,0.8499908215929354,0.7999999999999999
0,0,True,0.4507196343109525,0.7999999999999999
1,1,True,0.5285853273416983,0.7999999999999999
0,0,True,0.2695124032296609,0.7999999999999999
0,1,False,0.1663676188855458,0.7999999999999999
0,0,True,0.3861651011144105,0.7
1,0,False,0.7452664421659752,0.7999999999999999
1,1,True,0.779732010468202,0.7
1,1,True,0.6403255269329431,0.7999999999999999
1,0,False,0.7513736877588216,0.7999999999999999
1,0,False,0.5514867567617657,0.7999999999999999
0,0,True,0.23144296245779997,0.7999999999999999
1,1,True,0.5283606159275207,0.7999999999999999
1,1,True,0.5466961939073218,0.7
1,1,True,0.5062565216625966,0.7
0,1,False,0.4518960331649343,0.7
0,0,True,0.47476779441983197,0.7
0,0,True,0.19947471028701141,0.7
1,1,True,0.6250603259525755,0.7
0,1,False,0.12064775782524954,0.7
1,1,True,0.6311081576531291,0.7
1,0,False,0.6687689233863965,0.6
0,0,True,0.3740476604516314,0.7
0,0,True,0.36755536855906895,0.7
1,1,True,0.7454596050657947,0.7999999999999999
1,1,True,0.5995920015856182,0.7999999999999999
1,0,False,0.5076102832083405,0.7999999999999999
0,1,False,0.4418444274303239,0.7999999999999999
0,1,False,0.4712684470888402,0.7999999999999999
0,1,False,0.24244498919951224,0.7999999999999999
1,1,True,0.5950763050327313,0.5
0,1,False,0.2381954802422144,0.6
0,1,False,0.37795663115943,0.65
0,1,False,0.39280347197720517,0.65
0,1,False,0.2822690085336305,0.85
1,1,True,0.539493679575328,0.85
0,1,False,0.20569189073238042,0.75
0,0,True,0.22840156049929822,0.85
0,1,False,0.3859528374531729,0.95
0,0,True,0.2424101461859703,0.95
0,0,True,0.24146979352209585,0.85
0,0,True,0.46566906206635533,0.95
0,0,True,0.30389289748368403,0.95
0,1,False,0.4605991125272207,0.95
1,1,True,0.6772790897317224,0.95
0,1,False,0.2332469309789222,0.85
0,0,True,0.1981707815925993,0.95
1,1,True,0.6282601434712589,0.85
0,1,False,0.3016645093269875,0.75
0,0,True,0.35554359144607095,0.85
0,1,False,0.3813629557742866,0.85
1,1,True,0.5558743797274798,0.75
0,0,True,0.3373978451454922,0.85
0,1,False,0.444748980873585,0.95
0,0,True,0.33645127668280367,0.95
0,1,False,0.2094234922795068,0.95
0,1,False,0.1699194432694143,0.95
0,1,False,0.31359424911281286,0.85
0,1,False,0.37181760658844293,0.75
1,0,False,0.7541647061253985,0.85
0,1,False,0.21487755377518458,0.95
0,0,True,0.25158164013876544,0.95
1,0,False,0.6221458571697763,0.95
1,1,True,0.8435891957536108,0.95
1,1,True,0.6611396548157521,0.95
1,1,True,0.6022363915536724,0.95
1,1,True,0.7367639339127839,0.65
1,0,False,0.5617443179743318,0.75
0,0,True,0.4994190283059663,0.85
0,1,False,0.424012172191252,0.95
1,0,False,0.7596383038358799,0.85
1,0,False,0.8363906504272834,0.95
1,0,False,0.6955643681671035,0.95
1,0,False,0.6727512419017299,0.95
1,1,True,0.903603595624683,0.95
1,1,True,0.7514651204926373,0.7999999999999999
1,1,True,0.6829392179729356,0.7999999999999999
0,0,True,0.4613109382503626,0.7999999999999999
1,1,True,0.6631926342123297,0.7999999999999999
