entry_date,exit_date,direction,entry_price,exit_price,pnl,pnl_pct,confidence,bars_held,reason,is_winner,balance_after,month
2023-07-10 05:00:00,2023-07-10 05:00:00,LONG,1.1057417412306387,1.108251328524229,1411.5715905153777,53.696812039346106,1.0,4,Take Profit Hit,True,133443.63641699948,2023-07
2023-07-10 10:00:00,2023-07-10 10:00:00,SHORT,1.1094382331131472,1.1094802279548994,-2960.9494441333823,-110.94382331131472,0.85,1,Stop Loss Hit,False,130482.6869728661,2023-07
2023-07-10 17:00:00,2023-07-10 17:00:00,SHORT,1.109501644206682,1.109501644206682,0.0,0.0,0.85,7,Stop Loss Hit,False,131698.0298473839,2023-07
2023-07-11 11:00:00,2023-07-11 11:00:00,SHORT,1.1086040243185769,1.103499632895774,4062.8126766279256,154.247283780025,0.85,11,Take Profit Hit,True,138245.7059619357,2023-07
2023-07-11 23:00:00,2023-07-11 23:00:00,SHORT,1.1002276461386216,1.104870274337503,-3042.03495318545,-110.02276461386215,1.0,16,Stop Loss Hit,False,135203.67100875024,2023-07
2023-07-12 20:00:00,2023-07-12 20:00:00,SHORT,1.1043932499912394,1.1036234634226834,6066.259544431994,224.3378267458208,0.85,4,Stop Loss Hit,True,141269.93055318223,2023-07
2023-07-13 02:00:00,2023-07-13 02:00:00,LONG,1.1031350917617646,1.1022422147267739,-3116.796356079256,-110.31350917617647,0.85,7,Stop Loss Hit,False,138153.13419710298,2023-07
2023-07-13 13:00:00,2023-07-13 13:00:00,LONG,1.1045335195572177,1.1045335195572177,0.0,0.0,0.95,6,Stop Loss Hit,False,138558.60206935694,2023-07
2023-07-13 21:00:00,2023-07-13 21:00:00,LONG,1.104956636160023,1.1023906108642774,-3062.024937071837,-110.49566361600229,0.85,3,Stop Loss Hit,False,135496.5771322851,2023-07
2023-07-14 05:00:00,2023-07-14 05:00:00,LONG,1.102754617285242,1.1060810235772651,2650.0637204340765,97.7907994622928,1.0,22,Take Profit Hit,True,139612.63072143216,2023-07
2023-07-15 09:00:00,2023-07-15 09:00:00,LONG,1.110757288442625,1.108999356939175,-3101.5149426495896,-111.07572884426249,1.0,4,Stop Loss Hit,False,136511.11577878258,2023-07
2023-07-16 09:00:00,2023-07-16 09:00:00,LONG,1.1096189473934184,1.108215301892647,-3029.506411959075,-110.96189473934182,0.95,2,Stop Loss Hit,False,133481.6093668235,2023-07
2023-07-16 16:00:00,2023-07-16 16:00:00,LONG,1.1080621036305662,1.107307460189421,-2958.1182574199197,-110.80621036305665,0.95,4,Stop Loss Hit,False,130523.49110940359,2023-07
2023-07-17 20:00:00,2023-07-17 20:00:00,SHORT,1.1035201336188443,1.0983937644965258,3850.134522484728,147.48818353539062,0.95,18,Take Profit Hit,True,136712.1922898077,2023-07
2023-07-24 18:00:00,2023-07-24 18:00:00,SHORT,1.0980693643519552,1.1013247653293232,-3002.389401736628,-109.8069364351955,0.85,24,Stop Loss Hit,False,133709.80288807105,2023-07
