entry_date,exit_date,direction,entry_price,exit_price,pnl,pnl_pct,confidence,atr_trend,fractal_dim,bars_held,reason,is_winner,balance_after
2023-06-08 08:00:00,2023-06-08 08:00:00,SHORT,1.1227781848997263,1.1198387146896185,266.1841255077574,116.54499737792354,1.0,BEARISH,1.406191449098106,40,Take Profit Hit,True,11685.984695951598
2023-06-10 01:00:00,2023-06-10 01:00:00,SHORT,1.1194013992229912,1.117520245530104,189.19212107355892,80.94830089033968,1.0,BEARISH,1.389466451982502,12,Take Profit Hit,True,11875.176817025156
2023-06-10 14:00:00,2023-06-10 14:00:00,SHORT,1.1171430733713195,1.1140056815005441,277.08458778927525,116.66545772692231,1.0,BEARISH,1.4255684547828948,12,Take Profit Hit,True,12152.261404814431
2023-06-11 03:00:00,2023-06-11 03:00:00,SHORT,1.114121081896057,1.1162124348374378,-270.7818124763111,-111.41210818960572,1.0,BEARISH,1.4850320233898957,10,Stop Loss Hit,False,11881.47959233812
2023-06-12 00:00:00,2023-06-12 00:00:00,SHORT,1.118862540015308,1.1202136268850762,-265.87484871646956,-111.8862540015308,1.0,BEARISH,1.5895541426024213,26,Stop Loss Hit,False,11615.60474362165
2023-06-13 06:00:00,2023-06-13 06:00:00,SHORT,1.1199742797383765,1.1226385087961557,-260.1835711292665,-111.99742797383763,1.0,BEARISH,1.6422267148009755,31,Stop Loss Hit,False,11355.421172492384
2023-06-14 15:00:00,2023-06-14 15:00:00,LONG,1.1218917366977097,1.12617069573936,654.3196637503726,288.10893660880254,1.0,BULLISH,1.6666479739130509,10,Take Profit Hit,True,12009.740836242758
2023-06-15 02:00:00,2023-06-15 02:00:00,LONG,1.1293516168775604,1.1242987550535608,-271.2644046338245,-112.93516168775604,1.0,BULLISH,1.69379430673789,10,Stop Loss Hit,False,11738.476431608933
2023-06-15 13:00:00,2023-06-15 13:00:00,SHORT,1.1242789441689558,1.1202094838139225,480.11211431266247,204.50359001438824,0.95,BEARISH,1.622435888779578,13,Take Profit Hit,True,12218.588545921595
2023-06-16 03:00:00,2023-06-16 03:00:00,SHORT,1.1186544365214395,1.1153914428144072,325.2205984954152,133.0843563776315,1.0,BEARISH,1.567217662057763,11,Take Profit Hit,True,12543.80914441701
2023-06-16 15:00:00,2023-06-16 15:00:00,SHORT,1.1156030383306228,1.1175001198119494,-279.87823187502136,-111.5603038330623,1.0,BEARISH,1.53862449894066,1,Stop Loss Hit,False,12263.930912541988
2023-06-16 19:00:00,2023-06-16 19:00:00,SHORT,1.1168581325969236,1.119882636183833,-273.9414195455866,-111.68581325969235,1.0,BEARISH,1.5076085490433593,11,Stop Loss Hit,False,11989.989492996401
2023-06-17 10:00:00,2023-06-17 10:00:00,SHORT,1.1183898243915338,1.1198882625868785,-268.1896448705716,-111.83898243915338,1.0,BEARISH,1.558410941868792,3,Stop Loss Hit,False,11721.79984812583
2023-06-17 16:00:00,2023-06-17 16:00:00,SHORT,1.11934076839276,1.1218353104983538,-262.4137689789461,-111.93407683927603,1.0,BEARISH,1.5394143661604136,17,Stop Loss Hit,False,11459.386079146883
2023-06-18 12:00:00,2023-06-18 12:00:00,SHORT,1.1214984780031945,1.122799447341343,-257.03368093228454,-112.14984780031946,1.0,BEARISH,1.5473036764826844,1,Stop Loss Hit,False,11202.352398214598
2023-06-18 16:00:00,2023-06-18 16:00:00,SHORT,1.121102518907737,1.1183494153540634,323.1983235175471,144.25466724696932,1.0,BEARISH,1.5311189898896909,44,Take Profit Hit,True,11525.550721732145
2023-06-20 14:00:00,2023-06-20 14:00:00,LONG,1.1190551453050679,1.117716052420796,-257.9545367525779,-111.90551453050679,1.0,BULLISH,1.775439083747756,8,Stop Loss Hit,False,11267.596184979568
2023-06-21 03:00:00,2023-06-21 03:00:00,LONG,1.118694674845855,1.114960881384389,-252.0999970090023,-111.8694674845855,1.0,BULLISH,1.8096807816001197,10,Stop Loss Hit,False,11015.496187970566
2023-06-21 14:00:00,2023-06-21 14:00:00,SHORT,1.1151305792746071,1.1173051705285277,-245.6743329017769,-111.51305792746071,0.8999999999999999,BEARISH,1.7780291307381,5,Stop Loss Hit,False,10769.821855068789
2023-06-21 20:00:00,2023-06-21 20:00:00,LONG,1.115731868314574,1.115867224463211,240.32466919542065,111.5731868314574,0.8999999999999999,BULLISH,1.7640753254900947,1,Stop Loss Hit,True,11010.14652426421
2023-06-21 22:00:00,2023-06-21 22:00:00,SHORT,1.1149517354830347,1.111812013484439,314.26288193265253,142.7151224736558,1.0,BEARISH,1.7446309684031163,15,Take Profit Hit,True,11324.409406196863
2023-06-22 16:00:00,2023-06-22 16:00:00,LONG,1.1131414453491206,1.1111180723703986,-252.11338908278304,-111.31414453491206,0.95,BULLISH,1.7276125927267798,5,Stop Loss Hit,False,11072.29601711408
2023-06-23 03:00:00,2023-06-23 03:00:00,SHORT,1.111149292886824,1.1138858733936614,-246.05947780099822,-111.11492928868243,0.8,BEARISH,1.724502598299509,7,Stop Loss Hit,False,10826.236539313082
2023-06-23 13:00:00,2023-06-23 13:00:00,LONG,1.1145093440499374,1.1106075426368907,-241.31883567918575,-111.45093440499375,0.8999999999999999,BULLISH,1.7552784621320658,10,Stop Loss Hit,False,10584.917703633897
2023-06-24 00:00:00,2023-06-24 00:00:00,SHORT,1.1098768661833929,1.107581700800277,209.97705884302894,99.18691137813094,0.95,BEARISH,1.7077669648001157,4,Take Profit Hit,True,10794.894762476926
2023-06-24 05:00:00,2023-06-24 05:00:00,SHORT,1.1074337350188113,1.1094030619225501,-239.09261251889652,-110.74337350188112,1.0,BEARISH,1.6878075654003053,13,Stop Loss Hit,False,10555.80214995803
2023-06-24 22:00:00,2023-06-24 22:00:00,SHORT,1.1120350839155124,1.1123391835915613,-234.76844659248252,-111.20350839155124,1.0,BEARISH,1.58389617163881,2,Stop Loss Hit,False,10321.033703365547
2023-06-25 02:00:00,2023-06-25 02:00:00,SHORT,1.1114062411770158,1.1137771137977508,-229.41722546637595,-111.14062411770158,1.0,BEARISH,1.6037525056899586,2,Stop Loss Hit,False,10091.616477899172
2023-06-25 08:00:00,2023-06-25 08:00:00,SHORT,1.1114764236632104,1.1081282553883258,245.4883466632596,121.62984354433388,1.0,BEARISH,1.5439112403464261,12,Take Profit Hit,True,10337.104824562432
2023-06-25 21:00:00,2023-06-25 21:00:00,SHORT,1.10747296161711,1.1100699592634173,-228.96128189209347,-110.74729616171099,1.0,BEARISH,1.5488529631358379,5,Stop Loss Hit,False,10108.143542670337
2023-06-26 07:00:00,2023-06-26 07:00:00,SHORT,1.1075577096917772,1.1051038658294008,161.88267577745793,80.07537442166768,1.0,BEARISH,1.529586598767824,5,Take Profit Hit,True,10270.026218447796
2023-06-26 14:00:00,2023-06-26 14:00:00,SHORT,1.1062113947587493,1.1062734098441602,-227.2164005463612,-110.62113947587493,1.0,BEARISH,1.520091981519768,1,Stop Loss Hit,False,10042.809817901434
2023-06-26 19:00:00,2023-06-26 19:00:00,SHORT,1.102900281777923,1.1006765182139013,114.2732284423325,56.89305608408467,1.0,BEARISH,1.5018820100832364,3,Take Profit Hit,True,10157.083046343767
2023-06-26 23:00:00,2023-06-26 23:00:00,SHORT,1.1001673426733827,1.0966762815164948,232.42167234415578,114.41359260512314,1.0,BEARISH,1.4927338843238074,6,Take Profit Hit,True,10389.504718687922
2023-06-27 06:00:00,2023-06-27 06:00:00,SHORT,1.0980497640242628,1.0995711794635612,-228.16386409368474,-109.80497640242626,0.95,BEARISH,1.4825128168801185,15,Stop Loss Hit,False,10161.340854594237
2023-06-28 01:00:00,2023-06-28 01:00:00,SHORT,1.097892432873938,1.0951186906436121,265.60998980723963,130.69632915972386,1.0,BEARISH,1.4621439851740963,17,Take Profit Hit,True,10426.950844401475
2023-06-28 19:00:00,2023-06-28 19:00:00,SHORT,1.0937353458459398,1.0970482228833476,-228.08649375840125,-109.37353458459398,1.0,BEARISH,1.5193462843585486,9,Stop Loss Hit,False,10198.864350643074
2023-06-29 10:00:00,2023-06-29 10:00:00,SHORT,1.099086211996377,1.0943168477416327,562.4312057950693,275.73227099525354,1.0,BEARISH,1.575669154457855,14,Take Profit Hit,True,10761.295556438145
2023-06-30 01:00:00,2023-06-30 01:00:00,SHORT,1.094786555767986,1.0966097547608864,-235.62643395668496,-109.47865557679859,1.0,BEARISH,1.58530631208477,5,Stop Loss Hit,False,10525.66912248146
2023-06-30 12:00:00,2023-06-30 12:00:00,SHORT,1.0992599792915074,1.1013550944899417,-231.40893643216458,-109.92599792915074,1.0,BEARISH,1.6053961613694867,34,Stop Loss Hit,False,10294.260186049296
2023-07-01 23:00:00,2023-07-01 23:00:00,LONG,1.1029124184480084,1.0994185958182332,-227.07334795857346,-110.29124184480084,1.0,BULLISH,1.5645157933512364,47,Stop Loss Hit,False,10067.186838090722
2023-07-03 23:00:00,2023-07-03 23:00:00,SHORT,1.0994139449050362,1.1017187118162914,-221.36011191522758,-109.94139449050363,1.0,BEARISH,1.5994128268832424,24,Stop Loss Hit,False,9845.826726175494
2023-07-05 06:00:00,2023-07-05 06:00:00,SHORT,1.1039982868625495,1.1003513167251537,382.8010309783393,194.3976070392589,1.0,BEARISH,1.6483446198954501,27,Take Profit Hit,True,10228.627757153832
2023-07-06 10:00:00,2023-07-06 10:00:00,SHORT,1.1001192303610836,1.1024589155884492,-225.05420191700182,-110.01192303610836,1.0,BEARISH,1.608348541965652,23,Stop Loss Hit,False,10003.57355523683
2023-07-07 21:00:00,2023-07-07 21:00:00,SHORT,1.104811560888542,1.1049748137802027,-221.04127428049085,-110.4811560888542,1.0,BEARISH,1.4982329357591209,9,Stop Loss Hit,False,9782.532280956339
2023-07-08 11:00:00,2023-07-08 11:00:00,SHORT,1.1059446628117122,1.1073495744364417,-216.37878729813897,-110.59446628117122,1.0,BEARISH,1.56168897401677,31,Stop Loss Hit,False,9566.1534936582
2023-07-09 22:00:00,2023-07-09 22:00:00,SHORT,1.1062826598106192,1.1086762928112155,-211.6573946224168,-110.6282659810619,1.0,BEARISH,1.6473064382951992,12,Stop Loss Hit,False,9354.496099035783
2023-07-10 14:00:00,2023-07-10 14:00:00,SHORT,1.1081050304578737,1.1059075742027606,129.08395185603194,68.99567357205765,1.0,BEARISH,1.6616669424477009,14,Take Profit Hit,True,9483.580050891815
2023-07-11 05:00:00,2023-07-11 05:00:00,SHORT,1.1075474148317324,1.1087127744252179,-210.07029137430038,-110.75474148317323,1.0,BEARISH,1.5943581699047495,4,Stop Loss Hit,False,9273.509759517514
2023-07-11 15:00:00,2023-07-11 15:00:00,SHORT,1.1072734011960992,1.10395727966411,222.46794640116428,119.94808447408101,1.0,BEARISH,1.648918085412399,7,Take Profit Hit,True,9495.977705918678
2023-07-11 23:00:00,2023-07-11 23:00:00,SHORT,1.1002276461386216,1.1053212283700766,-208.9547439833547,-110.02276461386215,1.0,BEARISH,1.6632155043357495,16,Stop Loss Hit,False,9287.022961935323
2023-07-12 20:00:00,2023-07-12 20:00:00,SHORT,1.1043932499912394,1.1054581211756909,-205.13050943350035,-110.43932499912393,1.0,BEARISH,1.5775882543004374,22,Stop Loss Hit,False,9081.892452501823
2023-07-13 21:00:00,2023-07-13 21:00:00,SHORT,1.104956636160023,1.1063060974408918,-200.7019466856703,-110.49566361600229,1.0,BEARISH,1.5669910987895728,30,Stop Loss Hit,False,8881.190505816152
2023-07-15 14:00:00,2023-07-15 14:00:00,SHORT,1.1077308163086241,1.1098447143619108,-196.75936817600257,-110.77308163086241,1.0,BEARISH,1.534275720960469,18,Stop Loss Hit,False,8684.43113764015
2023-07-16 12:00:00,2023-07-16 12:00:00,SHORT,1.1075645801193608,1.1057404918164453,121.95891626847413,70.21698619952122,1.0,BEARISH,1.5245848491370932,19,Take Profit Hit,True,8806.390053908623
2023-07-17 08:00:00,2023-07-17 08:00:00,SHORT,1.107317445621335,1.1031764575570036,946.6822640042685,537.4973503382885,1.0,BEARISH,1.5307580102179217,14,Take Profit Hit,True,9753.07231791289
2023-07-17 23:00:00,2023-07-17 23:00:00,SHORT,1.1016798359375084,1.0985054001154109,202.0313507936097,103.57318402251087,1.0,BEARISH,1.6152561049073866,15,Take Profit Hit,True,9955.1036687065
2023-07-18 17:00:00,2023-07-18 17:00:00,LONG,1.09822379363042,1.0961376011044877,-218.6586343406193,-109.822379363042,1.0,BULLISH,1.5950598980134065,2,Stop Loss Hit,False,9736.445034365881
2023-07-18 20:00:00,2023-07-18 20:00:00,SHORT,1.0962510622629227,1.0929303748658612,330.1592111132241,169.5481307334915,1.0,BEARISH,1.5974040339271283,33,Take Profit Hit,True,10066.604245479106
2023-07-20 06:00:00,2023-07-20 06:00:00,SHORT,1.0937198493901694,1.0948825599637155,-220.20089758471698,-109.37198493901694,1.0,BEARISH,1.6344959221139317,7,Stop Loss Hit,False,9846.40334789439
2023-07-20 15:00:00,2023-07-20 15:00:00,SHORT,1.0925083876576103,1.0951879488522915,-215.1455649166919,-109.25083876576103,1.0,BEARISH,1.6313534459225576,8,Stop Loss Hit,False,9631.257782977696
2023-07-21 07:00:00,2023-07-21 07:00:00,SHORT,1.094265731824433,1.0927830550586737,88.05767676956391,45.71452594966216,1.0,BEARISH,1.6323138525349643,4,Take Profit Hit,True,9719.31545974726
2023-07-21 12:00:00,2023-07-21 12:00:00,SHORT,1.093464768983901,1.0952682860626506,-212.5545806774839,-109.3464768983901,1.0,BEARISH,1.5566082995235795,2,Stop Loss Hit,False,9506.760879069776
2023-07-21 19:00:00,2023-07-21 19:00:00,SHORT,1.094449005551448,1.0918350754844626,168.1075061677404,88.4147125956688,1.0,BEARISH,1.539601347461852,22,Take Profit Hit,True,9674.868385237516
2023-07-22 18:00:00,2023-07-22 18:00:00,SHORT,1.0926004004350744,1.0935256192144232,-211.41530143734306,-109.26004004350744,1.0,BEARISH,1.5640712995776795,22,Stop Loss Hit,False,9463.453083800174
2023-07-24 01:00:00,2023-07-24 01:00:00,SHORT,1.0953023426631094,1.0972328200709758,-207.30684664737515,-109.53023426631094,1.0,BEARISH,1.5082946316407895,8,Stop Loss Hit,False,9256.146237152798
2023-07-24 10:00:00,2023-07-24 10:00:00,LONG,1.0980901159844592,1.10138514384275,227.73810737378926,123.01993807081519,1.0,BULLISH,1.458918065364736,32,Take Profit Hit,True,9483.884344526587
2023-07-25 22:00:00,2023-07-25 22:00:00,SHORT,1.0979137782398556,1.0952237270648189,179.64682048354695,94.71162550987145,1.0,BEARISH,1.5752064359529514,6,Take Profit Hit,True,9663.531165010134
2023-07-26 05:00:00,2023-07-26 05:00:00,SHORT,1.095472353041028,1.0975799890425029,-211.72262448037918,-109.5472353041028,1.0,BEARISH,1.6002374860080124,4,Stop Loss Hit,False,9451.808540529755
2023-07-26 15:00:00,2023-07-26 15:00:00,SHORT,1.0986426709867618,1.1004014497154488,-207.68320361246197,-109.86426709867618,1.0,BEARISH,1.5777521324934,6,Stop Loss Hit,False,9244.125336917294
