prediction,actual,correct,prob_up,confidence,perfect_condition
1,1,True,0.7123590573426981,0.6941318809163431,0.809594923586749
1,0,False,0.5801759384414643,0.5258845970452933,0.6825414771148782
1,0,False,0.7172617770454666,0.4890930963689719,0.51248004305956
1,1,True,0.5526938907518262,0.4259048187239123,0.5632692632468809
0,0,True,0.4422324750497384,0.5554615325652398,0.7440014537072611
1,1,True,0.7656204042318973,0.5420100966746364,0.5466255059078544
1,0,False,0.8675861158851231,0.5546182944647329,0.47723803561951295
1,0,False,0.6678155848499606,0.47583816244161126,0.5359268736166213
1,0,False,0.8105007848062531,0.7568617827901312,0.8150875884376847
1,0,False,0.5550249642634331,0.41308516947312385,0.5429574155929486
1,0,False,0.5103660466397201,0.5871203624654933,0.829858192116659
0,0,True,0.15420885172635496,0.5901917083301784,0.5467385990942735
0,1,False,0.3336662824247312,0.48127767781762987,0.5449677818178122
1,0,False,0.7012431929966032,0.4260710300986713,0.43617873471529917
1,1,True,0.7269504059739346,0.5841006261678148,0.6399005465477916
1,1,True,0.6114000102631676,0.3665286528966749,0.42812663819824914
1,0,False,0.7473283789189229,0.5985656416014297,0.6430980203572514
1,0,False,0.6549713176500238,0.4867756974616034,0.5625612955308416
0,0,True,0.32794981463510087,0.49757645963223124,0.5633519263047025
1,1,True,0.5623327537894975,0.43684981603534323,0.5706430910880639
0,1,False,0.3782206052644658,0.6336792672713132,0.8008737577571324
1,0,False,0.8334802744353458,0.5604491415708064,0.5148013955851414
1,1,True,0.5670851857088862,0.48199861257044874,0.6310678587787386
0,0,True,0.20111523160958986,0.48838001632992406,0.44149879327954006
1,0,False,0.7855990196254548,0.6307302027861701,0.6562439871584247
1,0,False,0.824962239767156,0.5460221846572463,0.5014926297099325
1,1,True,0.542064392713504,0.40570593259393106,0.5435247099511838
1,1,True,0.6373887250415864,0.6648025363907653,0.8319561448083049
0,0,True,0.2533874602532532,0.6058773487999787,0.6541568927884724
1,0,False,0.6734609382073177,0.6581105215836802,0.7914770837989853
1,0,False,0.5596188012917264,0.36370863650913543,0.46848193676299943
1,0,False,0.6850985411281256,0.47687509030204134,0.5225942366073799
0,1,False,0.3174939743632618,0.46878760521817525,0.5132628426230462
0,0,True,0.23395773627162197,0.5039275151824041,0.4918602242076818
1,0,False,0.6363409880216606,0.6422355387841595,0.8006156371016617
1,0,False,0.5482466679946671,0.4913544793741765,0.6605806836819661
0,1,False,0.29342938212136704,0.6360584859288448,0.7315944502880931
0,1,False,0.23863396253350727,0.505529806243255,0.4981574053762278
0,1,False,0.2637180329309901,0.582380690977859,0.6294450153377902
1,1,True,0.5157780814944465,0.5007865531798383,0.7018852918331007
0,1,False,0.18153356295777748,0.56065509705166,0.5279646211804663
1,1,True,0.6780263772497523,0.4769711698012663,0.5287933477877356
1,0,False,0.8015471372340645,0.6385926515066186,0.6538062416659713
1,0,False,0.769973616255518,0.4630666609887778,0.4301178446220958
0,1,False,0.24575105463569094,0.7098645723656802,0.796164578781564
0,1,False,0.4920367863138912,0.3084994901868498,0.43388794567883504
0,0,True,0.41397206153402055,0.44443106456270054,0.5611632878330184
1,1,True,0.5868529165184908,0.5330466166295812,0.6870498095978382
0,0,True,0.3814056451367339,0.3857882863500963,0.4494738191887667
1,0,False,0.8590254638046473,0.7046359910798191,0.6988867325671868
0,0,True,0.4302873162619837,0.450744779878236,0.5841673851934661
1,1,True,0.5553472716811043,0.4222264778126622,0.5557401640057138
1,0,False,0.7564885278073348,0.4444927313105102,0.41514230660872764
1,0,False,0.6811368441031451,0.6257463131728975,0.7386631524443007
1,1,True,0.8720896963921457,0.6262286922081876,0.5756783919612859
